# BJD-2454000 Mag Magerr KcMag KcMagerr
1678.6147728706710 11.2401504516602 2.4190801195800e-04 11.2205257415771 2.4624608340673e-04
1678.6154539999552 11.2403497695923 2.4194458092097e-04 11.2207260131836 2.4628426763229e-04
1678.6161351297051 11.2401895523071 2.4190120166168e-04 11.2205667495728 2.4624064099044e-04
1678.6168163595721 11.2402763366699 2.4191311968025e-04 11.2206563949585 2.4625353398733e-04
1678.6174974893220 11.2397985458374 2.4179897445720e-04 11.2201757431030 2.4613726418465e-04
1678.6181787187234 11.2403020858765 2.4190363183152e-04 11.2206821441650 2.4624468642287e-04
1678.6188597483560 11.2405891418457 2.4196023878176e-04 11.2209711074829 2.4630289408378e-04
1678.6195408781059 11.2400026321411 2.4182231572922e-04 11.2203826904297 2.4616203154437e-04
1678.6202220073901 11.2399797439575 2.4181003391277e-04 11.2203617095947 2.4614951689728e-04
1678.6209032372572 11.2399044036865 2.4178590683732e-04 11.2202854156494 2.4612480774522e-04
1678.6215843670070 11.2401847839355 2.4184118956327e-04 11.2205677032471 2.4618118186481e-04
1678.6222654967569 11.2402162551880 2.4184113135561e-04 11.2206001281738 2.4618086172268e-04
1678.6229467261583 11.2400016784668 2.4178627063520e-04 11.2203855514526 2.4612437118776e-04
1678.6236278559081 11.2401609420776 2.4181493790820e-04 11.2205467224121 2.4615321308374e-04
1678.6243088855408 11.2399578094482 2.4176271108445e-04 11.2203426361084 2.4609916727059e-04
1678.6249901149422 11.2400026321411 2.4176608712878e-04 11.2203893661499 2.4610196123831e-04
1678.6256712446921 11.2401323318481 2.4178840976674e-04 11.2205200195312 2.4612393463030e-04
1678.6263523744419 11.2401409149170 2.4178366584238e-04 11.2205295562744 2.4611817207187e-04
1678.6270336038433 11.2403211593628 2.4181717890315e-04 11.2207107543945 2.4615149595775e-04
1678.6277147335932 11.2403459548950 2.4181614571717e-04 11.2207374572754 2.4614937137812e-04
1678.6283958633430 11.2395963668823 2.4164281785488e-04 11.2199840545654 2.4597108131275e-04
1678.6290769930929 11.2401466369629 2.4175901489798e-04 11.2205381393433 2.4608883541077e-04
1678.6297581223771 11.2400493621826 2.4173106066883e-04 11.2204418182373 2.4605914950371e-04
1678.6304392521270 11.2405471801758 2.4183595087379e-04 11.2209434509277 2.4616534938104e-04
1678.6311203818768 11.2399616241455 2.4169948301278e-04 11.2203559875488 2.4602474877611e-04
1678.6318016112782 11.2402219772339 2.4176490842365e-04 11.2206172943115 2.4609017418697e-04
1678.6324827410281 11.2400341033936 2.4173094425350e-04 11.2204284667969 2.4605402722955e-04
1678.6331638707779 11.2404632568359 2.4183446657844e-04 11.2208614349365 2.4615862639621e-04
1678.6338451001793 11.2399387359619 2.4172542907763e-04 11.2203340530396 2.4604584905319e-04
1678.6345262299292 11.2399730682373 2.4174118880183e-04 11.2203702926636 2.4606083752587e-04
1678.6352072595619 11.2398977279663 2.4173271958716e-04 11.2202949523926 2.4605117505416e-04
1678.6358883893117 11.2405242919922 2.4188052339014e-04 11.2209253311157 2.4620146723464e-04
1678.6365696191788 11.2401399612427 2.4180309264921e-04 11.2205410003662 2.4612163542770e-04
1678.6372507484630 11.2401065826416 2.4180399486795e-04 11.2205066680908 2.4612204288132e-04
1678.6379318782128 11.2401876449585 2.4183030473068e-04 11.2205896377563 2.4614864378236e-04
1678.6386131080799 11.2407655715942 2.4196780577768e-04 11.2211723327637 2.4628912797198e-04
1678.6392942373641 11.2404365539551 2.4190296244342e-04 11.2208423614502 2.4622291675769e-04
1678.6399754672311 11.2399024963379 2.4179255706258e-04 11.2203054428101 2.4611040134914e-04
1678.6406565969810 11.2402305603027 2.4187433882616e-04 11.2206373214722 2.4619465693831e-04
1678.6413376266137 11.2405796051025 2.4196090816986e-04 11.2209873199463 2.4628406390548e-04
1678.6420187558979 11.2401990890503 2.4188481620513e-04 11.2206058502197 2.4620740441605e-04
1678.6426999857649 11.2400693893433 2.4186492373701e-04 11.2204771041870 2.4618860334158e-04
1678.6433811155148 11.2405328750610 2.4197716265917e-04 11.2209434509277 2.4630519328639e-04
1678.6440623449162 11.2404508590698 2.4196799495257e-04 11.2208623886108 2.4629794643261e-04
1678.6447434746660 11.2401113510132 2.4190136173274e-04 11.2205219268799 2.4623237550259e-04
1678.6454246044159 11.2404508590698 2.4198510800488e-04 11.2208633422852 2.4632093845867e-04
1678.6461058338173 11.2402467727661 2.4194679281209e-04 11.2206592559814 2.4628519895487e-04
1678.6467868634500 11.2401332855225 2.4192880664486e-04 11.2205467224121 2.4627053062432e-04
1678.6474679931998 11.2385578155518 2.4158497399185e-04 11.2189636230469 2.4592311820015e-04
1678.6481492226012 11.2400922775269 2.4190929252654e-04 11.2205057144165 2.4626028607599e-04
1678.6488303523511 11.2401733398438 2.4190991825890e-04 11.2205886840820 2.4626683443785e-04
1678.6495114821009 11.2403326034546 2.4192825367209e-04 11.2207508087158 2.4629189283587e-04
1678.6501927119680 11.2402858734131 2.4190079420805e-04 11.2207050323486 2.4627053062432e-04
1678.6508738412522 11.2403268814087 2.4189258692786e-04 11.2207450866699 2.4626936647110e-04
1678.6515549710020 11.2397499084473 2.4174700956792e-04 11.2201671600342 2.4612803827040e-04
1678.6522361007519 11.2402439117432 2.4183992354665e-04 11.2206630706787 2.4623112403788e-04
1678.6529172305018 11.2406806945801 2.4192042474169e-04 11.2211046218872 2.4632198619656e-04
1678.6535983597860 11.2398605346680 2.4172103439923e-04 11.2202816009521 2.4612693232484e-04
1678.6542794895358 11.2401361465454 2.4176559236366e-04 11.2205600738525 2.4618185125291e-04
1678.6549607194029 11.2398204803467 2.4167848459911e-04 11.2202425003052 2.4610254331492e-04
1678.6556418486871 11.2402229309082 2.4175154976547e-04 11.2206478118896 2.4618755560368e-04
1678.6563229784369 11.2404804229736 2.4179230968002e-04 11.2209072113037 2.4623988429084e-04
1678.6570042083040 11.2395496368408 2.4156834115274e-04 11.2199716567993 2.4602189660072e-04
1678.6576852379367 11.2400159835815 2.4165578361135e-04 11.2204427719116 2.4612294510007e-04
1678.6583663672209 11.2399883270264 2.4163319903892e-04 11.2204151153564 2.4611179833300e-04
1678.6590475970879 11.2403268814087 2.4169241078198e-04 11.2207574844360 2.4618479073979e-04
1678.6597287268378 11.2401123046875 2.4162838235497e-04 11.2205429077148 2.4613214191049e-04
1678.6604098561220 11.2397928237915 2.4154093989637e-04 11.2202205657959 2.4605594808236e-04
1678.6610910859890 11.2397880554199 2.4152400146704e-04 11.2202186584473 2.4605225189589e-04
1678.6617722157389 11.2401323318481 2.4158442101907e-04 11.2205638885498 2.4612821289338e-04
1678.6624533454888 11.2402925491333 2.4160402244888e-04 11.2207260131836 2.4616278824396e-04
1678.6631345748901 11.2404136657715 2.4161522742361e-04 11.2208490371704 2.4618921452202e-04
1678.6638156045228 11.2396869659424 2.4143760674633e-04 11.2201194763184 2.4602268240415e-04
1678.6644967342727 11.2401123046875 2.4156141444109e-04 11.2205486297607 2.4616348673590e-04
1678.6651778640226 11.2399110794067 2.4154585844371e-04 11.2203474044800 2.4616203154437e-04
1678.6658590934239 11.2397727966309 2.4154313723557e-04 11.2202091217041 2.4617408053018e-04
1678.6665402231738 11.2405519485474 2.4174393911380e-04 11.2209930419922 2.4639497860335e-04
1678.6672214525752 11.2404136657715 2.4174040299840e-04 11.2208557128906 2.4640694027767e-04
1678.6679025823250 11.2399539947510 2.4166522780433e-04 11.2203941345215 2.4634564761072e-04
1678.6685837120749 11.2398462295532 2.4166870571207e-04 11.2202873229980 2.4636508896947e-04
