# BJD-2454000 Mag Magerr KcMag KcMagerr
2206.4795726314187 12.4827699661255 4.9515540013090e-04 12.4515438079834 5.2745320135728e-04
2206.4802537141368 12.4831037521362 4.9502833280712e-04 12.4518804550171 5.2729866001755e-04
2206.4809346967377 12.4828748703003 4.9464509356767e-04 12.4516401290894 5.2686838898808e-04
2206.4816157789901 12.4830169677734 4.9443013267592e-04 12.4517803192139 5.2662752568722e-04
2206.4822969613597 12.4827327728271 4.9402174772695e-04 12.4514846801758 5.2617926849052e-04
2206.4829780436121 12.4828567504883 4.9379840493202e-04 12.4516077041626 5.2593805594370e-04
2206.4836592264473 12.4836692810059 4.9388746265322e-04 12.4524374008179 5.2604335360229e-04
2206.4843403086998 12.4829807281494 4.9329502508044e-04 12.4517269134521 5.2540597971529e-04
2206.4850213909522 12.4831609725952 4.9309653695673e-04 12.4519081115723 5.2520399913192e-04
2206.4857025737874 12.4824314117432 4.9248535651714e-04 12.4511547088623 5.2455335389823e-04
2206.4863835559227 12.4817590713501 4.9190007848665e-04 12.4504604339600 5.2393443183973e-04
2206.4870646386407 12.4831943511963 4.9227022100240e-04 12.4519348144531 5.2436522673815e-04
2206.4877458205447 12.4817056655884 4.9131514970213e-04 12.4504003524780 5.2334740757942e-04
2206.4884269032627 12.4824733734131 4.9138173926622e-04 12.4511880874634 5.2345154108480e-04
2206.4891079855151 12.4825897216797 4.9115344882011e-04 12.4513053894043 5.2323518320918e-04
2206.4897891683504 12.4828243255615 4.9097830196843e-04 12.4515457153320 5.2307965233922e-04
2206.4904702506028 12.4830083847046 4.9078033771366e-04 12.4517345428467 5.2290136227384e-04
2206.4911513328552 12.4825696945190 4.9030053196475e-04 12.4512805938721 5.2241643425077e-04
2206.4918325156905 12.4819278717041 4.8972899094224e-04 12.4506196975708 5.2183296065778e-04
2206.4925134978257 12.4833793640137 4.9010245129466e-04 12.4521121978760 5.2228686399758e-04
2206.4931945805438 12.4831304550171 4.8970762873068e-04 12.4518556594849 5.2190065616742e-04
2206.4938757624477 12.4832057952881 4.8945919843391e-04 12.4519319534302 5.2167649846524e-04
2206.4945568451658 12.4826087951660 4.8890814650804e-04 12.4513187408447 5.2112201228738e-04
2206.4952379274182 12.4826259613037 4.8863346455619e-04 12.4513368606567 5.2087177755311e-04
2206.4959190101363 12.4829196929932 4.8901204718277e-04 12.4516391754150 5.2128045354038e-04
2206.4966001925059 12.4825439453125 4.8908992903307e-04 12.4512538909912 5.2136054728180e-04
2206.4972812747583 12.4824399948120 4.8928969772533e-04 12.4511470794678 5.2157498430461e-04
2206.4979623570107 12.4831266403198 4.8984610475600e-04 12.4518556594849 5.2218133350834e-04
2206.4986434397288 12.4819822311401 4.8957613762468e-04 12.4506788253784 5.2188226254657e-04
2206.4993245219812 12.4822349548340 4.8993609379977e-04 12.4509391784668 5.2227417472750e-04
2206.5000056046993 12.4828653335571 4.9046688945964e-04 12.4515895843506 5.2285386482254e-04
2206.5006867870688 12.4825325012207 4.9056258285418e-04 12.4512491226196 5.2295689238235e-04
2206.5013678693213 12.4825725555420 4.9082620535046e-04 12.4512901306152 5.2324408898130e-04
2206.5020489520393 12.4840583801270 4.9174489686266e-04 12.4528217315674 5.2424950990826e-04
2206.5027301344089 12.4827833175659 4.9141334602609e-04 12.4515123367310 5.2388414042071e-04
2206.5034111170098 12.4822721481323 4.9142725765705e-04 12.4509878158569 5.2389735355973e-04
2206.5040921992622 12.4818916320801 4.9150019185618e-04 12.4505977630615 5.2397500257939e-04
2206.5047732815146 12.4825439453125 4.9204105744138e-04 12.4512710571289 5.2456517005339e-04
2206.5054544638842 12.4818649291992 4.9197854241356e-04 12.4505748748779 5.2449340000749e-04
2206.5061355466023 12.4827594757080 4.9262889660895e-04 12.4514980316162 5.2520248573273e-04
2206.5068166288547 12.4830703735352 4.9301504623145e-04 12.4518203735352 5.2562123164535e-04
2206.5074978112243 12.4834327697754 4.9342442071065e-04 12.4521942138672 5.2606454119086e-04
2206.5081788934767 12.4827327728271 4.9335102085024e-04 12.4514770507812 5.2597757894546e-04
2206.5088598760776 12.4832420349121 4.9382698489353e-04 12.4520025253296 5.2649190183729e-04
2206.5095410584472 12.4825410842896 4.9375306116417e-04 12.4512844085693 5.2640208741650e-04
2206.5102221411653 12.4816417694092 4.9358786782250e-04 12.4503622055054 5.2621081704274e-04
2206.5109032234177 12.4832897186279 4.9458193825558e-04 12.4520587921143 5.2728928858414e-04
2206.5115844057873 12.4821872711182 4.9432407831773e-04 12.4509277343750 5.2699353545904e-04
2206.5122654880397 12.4823541641235 4.9456005217507e-04 12.4511013031006 5.2724691340700e-04
2206.5129466708750 12.4816637039185 4.9440615111962e-04 12.4503936767578 5.2707089344040e-04
2206.5136277531274 12.4822778701782 4.9484561895952e-04 12.4510288238525 5.2754371427000e-04
2206.5143087357283 12.4832515716553 4.9544993089512e-04 12.4520320892334 5.2819517441094e-04
2206.5149898179807 12.4827537536621 4.9538275925443e-04 12.4515218734741 5.2810827037320e-04
2206.5156710003503 12.4821786880493 4.9528066301718e-04 12.4509334564209 5.2798091201112e-04
2206.5163520826027 12.4814414978027 4.9510406097397e-04 12.4501771926880 5.2776950178668e-04
2206.5170332654379 12.4827175140381 4.9584667431191e-04 12.4514923095703 5.2856339607388e-04
2206.5177143476903 12.4829740524292 4.9612345173955e-04 12.4517574310303 5.2884395699948e-04
2206.5183954299428 12.4819393157959 4.9581070197746e-04 12.4506959915161 5.2847556071356e-04
2206.5190766123123 12.4824237823486 4.9619167111814e-04 12.4511947631836 5.2886485354975e-04
2206.5197576950304 12.4824295043945 4.9635401228443e-04 12.4512033462524 5.2901153685525e-04
2206.5204386771657 12.4823360443115 4.9647130072117e-04 12.4511089324951 5.2910571685061e-04
2206.5211198595352 12.4826412200928 4.9677019705996e-04 12.4514236450195 5.2939594024792e-04
2206.5218009422533 12.4824495315552 4.9684219993651e-04 12.4512300491333 5.2943406626582e-04
2206.5224820245057 12.4822015762329 4.9688800936565e-04 12.4509754180908 5.2944023627788e-04
2206.5231631067581 12.4828147888184 4.9732811748981e-04 12.4516067504883 5.2987481467426e-04
2206.5238442895934 12.4831895828247 4.9765931908041e-04 12.4519939422607 5.3018645849079e-04
2206.5245253718458 12.4817676544189 4.9716728972271e-04 12.4505329132080 5.2959239110351e-04
2206.5252064540982 12.4833564758301 4.9805484013632e-04 12.4521665573120 5.3050596034154e-04
2206.5258875368163 12.4823217391968 4.9773976206779e-04 12.4511051177979 5.3009815746918e-04
2206.5265686190687 12.4825897216797 4.9802171997726e-04 12.4513797760010 5.3034018492326e-04
2206.5272497013211 12.4829540252686 4.9834809033200e-04 12.4517545700073 5.3062679944560e-04
2206.5279308841564 12.4814624786377 4.9782282439992e-04 12.4502210617065 5.2997650345787e-04
2206.5286119664088 12.4815750122070 4.9801549175754e-04 12.4503364562988 5.3010997362435e-04
2206.5292930486612 12.4817485809326 4.9823638983071e-04 12.4505147933960 5.3026987006888e-04
2206.5299742310308 12.4827766418457 4.9884943291545e-04 12.4515724182129 5.3085439139977e-04
2206.5306553132832 12.4827795028687 4.9899215810001e-04 12.4515743255615 5.3091981681064e-04
2206.5313362958841 12.4823503494263 4.9893587129191e-04 12.4511318206787 5.3076387848705e-04
2206.5320173781365 12.4826602935791 4.9921957543120e-04 12.4514503479004 5.3097674390301e-04
2206.5326985609718 12.4829587936401 4.9949757521972e-04 12.4517545700073 5.3118070354685e-04
2206.5333796432242 12.4829597473145 4.9963884521276e-04 12.4517545700073 5.3123326506466e-04
2206.5340607254766 12.4818868637085 4.9928657244891e-04 12.4506492614746 5.3074478637427e-04
2206.5347419078462 12.4825973510742 4.9975397996604e-04 12.4513778686523 5.3115165792406e-04
2206.5354229905643 12.4811582565308 4.9923313781619e-04 12.4498968124390 5.3047819528729e-04
2206.5361041729338 12.4821338653564 4.9982231575996e-04 12.4508972167969 5.3101801313460e-04
2206.5367851555347 12.4831991195679 5.0045415991917e-04 12.4519920349121 5.3160532843322e-04
2206.5374662377872 12.4822349548340 5.0015031592920e-04 12.4509973526001 5.3117156494409e-04
2206.5381473200396 12.4832887649536 5.0077668856829e-04 12.4520797729492 5.3175596985966e-04
2206.5388285024092 12.4822435379028 5.0043570809066e-04 12.4510021209717 5.3128623403609e-04
2206.5395095846616 12.4820632934570 5.0049321725965e-04 12.4508152008057 5.3125480189919e-04
2206.5401906673796 12.4822168350220 5.0070433644578e-04 12.4509696960449 5.3139450028539e-04
2206.5408718497492 12.4828243255615 5.0112517783418e-04 12.4515924453735 5.3176691289991e-04
2206.5415529320017 12.4827899932861 5.0125038251281e-04 12.4515562057495 5.3182133706287e-04
2206.5422341143712 12.4819345474243 5.0099525833502e-04 12.4506731033325 5.3146568825468e-04
2206.5429150969721 12.4823513031006 5.0132814794779e-04 12.4510993957520 5.3175719222054e-04
2206.5435961792246 12.4817008972168 5.0116807688028e-04 12.4504280090332 5.3151685278863e-04
2206.5442772619426 12.4827928543091 5.0181284314021e-04 12.4515495300293 5.3216092055663e-04
2206.5449584443122 12.4824867248535 5.0102808745578e-04 12.4512319564819 5.3133012261242e-04
2206.5456395265646 12.4817867279053 5.0006102537736e-04 12.4505100250244 5.3030805429444e-04
2206.5463207089342 12.4811439514160 4.9912120448425e-04 12.4498481750488 5.2932364633307e-04
2206.5470017911866 12.4827318191528 4.9920525634661e-04 12.4514789581299 5.2946450887248e-04
2206.5476828739047 12.4823799133301 4.9839681014419e-04 12.4511156082153 5.2864116150886e-04
2206.5483638560399 12.4810991287231 4.9716245848686e-04 12.4497966766357 5.2736292127520e-04
2206.5490450388752 12.4825925827026 4.9719825619832e-04 12.4513311386108 5.2748055895790e-04
2206.5497261211276 12.4815177917480 4.9605726962909e-04 12.4502239227295 5.2632519509643e-04
2206.5504072033800 12.4827899932861 4.9598870100453e-04 12.4515314102173 5.2635156316683e-04
2206.5510883857496 12.4822006225586 4.9506878713146e-04 12.4509248733521 5.2546028746292e-04
2206.5517694680020 12.4820480346680 4.9434741958976e-04 12.4507656097412 5.2479625446722e-04
2206.5524505507201 12.4824686050415 4.9388635670766e-04 12.4511985778809 5.2442651940510e-04
2206.5531317330897 12.4823322296143 4.9317063530907e-04 12.4510583877563 5.2378798136488e-04
2206.5538127156906 12.4823398590088 4.9251981545240e-04 12.4510650634766 5.2322878036648e-04
2206.5544937979430 12.4825296401978 4.9195054452866e-04 12.4512605667114 5.2276655333117e-04
2206.5551749803126 12.4827489852905 4.9139320617542e-04 12.4514846801758 5.2232452435419e-04
2206.5558560625650 12.4808731079102 4.8988912021741e-04 12.4495573043823 5.2085361676291e-04
2206.5565371448174 12.4823455810547 4.8989633796737e-04 12.4510726928711 5.2104069618508e-04
2206.5572182275355 12.4822807312012 4.8920768313110e-04 12.4510040283203 5.2047154167667e-04
2206.5578994099051 12.4822559356689 4.8853736370802e-04 12.4509811401367 5.1992648513988e-04
2206.5585804921575 12.4819450378418 4.8773729940876e-04 12.4506607055664 5.1924254512414e-04
2206.5592614747584 12.4825410842896 4.8734334995970e-04 12.4512739181519 5.1900540711358e-04
2206.5599426571280 12.4816741943359 4.8629281809554e-04 12.4503841400146 5.1805074326694e-04
2206.5606237393804 12.4821786880493 4.8585512558930e-04 12.4509019851685 5.1776802865788e-04
2206.5613048216328 12.4821634292603 4.8677780432627e-04 12.4508876800537 5.1880162209272e-04
2206.5619860040024 12.4826488494873 4.8792382585816e-04 12.4513874053955 5.2007811609656e-04
2206.5626670867205 12.4815435409546 4.8835307825357e-04 12.4502525329590 5.2056618733332e-04
2206.5633481689729 12.4825534820557 4.8973207594827e-04 12.4512920379639 5.2209169371054e-04
2206.5640293513425 12.4814186096191 4.9014232354239e-04 12.4501247406006 5.2255077753216e-04
2206.5647104335949 12.4820022583008 4.9132655840367e-04 12.4507265090942 5.2385282469913e-04
2206.5653914161958 12.4830989837646 4.9274327466264e-04 12.4518556594849 5.2540359320119e-04
2206.5660724984482 12.4824113845825 4.9334851792082e-04 12.4511489868164 5.2605726523325e-04
2206.5667536808178 12.4819250106812 4.9404340097681e-04 12.4506502151489 5.2680115913972e-04
2206.5674347635359 12.4815855026245 4.9480207962915e-04 12.4503011703491 5.2760582184419e-04
2206.5681159459054 12.4833974838257 4.9654161557555e-04 12.4521646499634 5.2947632502764e-04
2206.5687970281579 12.4828023910522 4.9718108493835e-04 12.4515552520752 5.3012958960608e-04
2206.5694781104103 12.4822025299072 4.9781537381932e-04 12.4509372711182 5.3076550830156e-04
2206.5701592927799 12.4813337326050 4.9832399236038e-04 12.4500465393066 5.3125119302422e-04
2206.5708402753808 12.4822435379028 4.9964699428529e-04 12.4509820938110 5.3261633729562e-04
2206.5715213576332 12.4824056625366 5.0062575610355e-04 12.4511489868164 5.3359073353931e-04
2206.5722025400028 12.4820632934570 5.0137029029429e-04 12.4507970809937 5.3429586114362e-04
2206.5728836227208 12.4818668365479 5.0218036631122e-04 12.4505968093872 5.3506129188463e-04
2206.5735647049733 12.4823608398438 5.0330860540271e-04 12.4511060714722 5.3616467630491e-04
2206.5742458873428 12.4829406738281 5.0447549438104e-04 12.4517021179199 5.3730059880763e-04
2206.5749269695953 12.4821243286133 5.0499185454100e-04 12.4508628845215 5.3771521197632e-04
2206.5756080518477 12.4828643798828 5.0623150309548e-04 12.4516239166260 5.3891388233751e-04
2206.5762891345657 12.4817485809326 5.0660356646404e-04 12.4504766464233 5.3915561875328e-04
2206.5769702168182 12.4819383621216 5.0758325960487e-04 12.4506721496582 5.4005638230592e-04
2206.5776512990706 12.4815778732300 5.0662161083892e-04 12.4503021240234 5.3900596685708e-04
2206.5783324819058 12.4818897247314 5.0597201334313e-04 12.4506216049194 5.3829187527299e-04
2206.5790135641582 12.4818153381348 5.0514144822955e-04 12.4505462646484 5.3737551206723e-04
2206.5796946464106 12.4816150665283 5.0425104564056e-04 12.4503402709961 5.3639023099095e-04
2206.5803758287802 12.4815015792847 5.0339987501502e-04 12.4502239227295 5.3544511320069e-04
2206.5810569110326 12.4823732376099 5.0300388829783e-04 12.4511203765869 5.3499621571973e-04
2206.5817378936335 12.4826402664185 5.0232611829415e-04 12.4513940811157 5.3423800272867e-04
2206.5824190760031 12.4830303192139 5.0170300528407e-04 12.4517946243286 5.3353927796707e-04
2206.5831001582555 12.4818830490112 5.0036981701851e-04 12.4506158828735 5.3206464508548e-04
2206.5837812409736 12.4817056655884 4.9948319792747e-04 12.4504337310791 5.3107971325517e-04
2206.5844623232260 12.4820528030396 4.9883592873812e-04 12.4507884979248 5.3035869495943e-04
2206.5851435055956 12.4813671112061 4.9771374324337e-04 12.4500846862793 5.2912143291906e-04
2206.5858245878480 12.4824838638306 4.9741670954973e-04 12.4512319564819 5.2878982387483e-04
2206.5865056705661 12.4821777343750 4.9646623665467e-04 12.4509172439575 5.2774837240577e-04
2206.5871868524700 12.4824161529541 4.9576326273382e-04 12.4511632919312 5.2698276704177e-04
2206.5878678350709 12.4820079803467 4.9476395361125e-04 12.4507427215576 5.2589928964153e-04
2206.5885489173234 12.4818191528320 4.9386359751225e-04 12.4505481719971 5.2493094699457e-04
2206.5892299995758 12.4821548461914 4.9320067046210e-04 12.4508934020996 5.2422966109589e-04
2206.5899111824110 12.4819698333740 4.9229979049414e-04 12.4507026672363 5.2327656885609e-04
2206.5905922646634 12.4815464019775 4.9128924729303e-04 12.4502668380737 5.2221299847588e-04
2206.5912733473815 12.4812679290771 4.9034418771043e-04 12.4499797821045 5.2123074419796e-04
2206.5919545292854 12.4823913574219 4.9003009917215e-04 12.4511346817017 5.2094855345786e-04
2206.5926356120035 12.4820766448975 4.8906559823081e-04 12.4508104324341 5.1996490219608e-04
2206.5933165941387 12.4820022583008 4.8820822848938e-04 12.4507341384888 5.1910750335082e-04
2206.5939977765083 12.4824151992798 4.8844871344045e-04 12.4511585235596 5.1936745876446e-04
2206.5946788587607 12.4825134277344 4.8854772467166e-04 12.4512596130371 5.1948049804196e-04
2206.5953599414788 12.4814062118530 4.8810415319167e-04 12.4501199722290 5.1900761900470e-04
2206.5960411238484 12.4821472167969 4.8849167069420e-04 12.4508800506592 5.1945052109659e-04
2206.5967222061008 12.4816875457764 4.8833974869922e-04 12.4504089355469 5.1930960034952e-04
2206.5974033884704 12.4819164276123 4.8849731683731e-04 12.4506435394287 5.1951297791675e-04
2206.5980844707228 12.4817447662354 4.8847490688786e-04 12.4504671096802 5.1952479407191e-04
2206.5987654533237 12.4822072982788 4.8873719060794e-04 12.4509410858154 5.1985267782584e-04
2206.5994465355761 12.4820003509521 4.8869865713641e-04 12.4507274627686 5.1985564641654e-04
2206.6001277179457 12.4822025299072 4.8884452553466e-04 12.4509363174438 5.2006402984262e-04
2206.6008088001981 12.4826745986938 4.8911158228293e-04 12.4514217376709 5.2040821174160e-04
2206.6014899825677 12.4818353652954 4.8878818051890e-04 12.4505586624146 5.2010890794918e-04
2206.6021710652858 12.4830169677734 4.8937508836389e-04 12.4517745971680 5.2080774912611e-04
2206.6028521475382 12.4823741912842 4.8914004582912e-04 12.4511127471924 5.2060862071812e-04
2206.6035333299078 12.4820728302002 4.8905878793448e-04 12.4508028030396 5.2057876018807e-04
2206.6042143125087 12.4817962646484 4.8898858949542e-04 12.4505195617676 5.2056129788980e-04
2206.6048953947611 12.4828357696533 4.8951199278235e-04 12.4515895843506 5.2119354950264e-04
2206.6055765771307 12.4817047119141 4.8905663425103e-04 12.4504261016846 5.2075349958614e-04
2206.6062576593831 12.4819498062134 4.8922153655440e-04 12.4506788253784 5.2099133608863e-04
2206.6069387416355 12.4813776016235 4.8901810077950e-04 12.4500913619995 5.2082398906350e-04
2206.6076198238879 12.4799604415894 4.8843486001715e-04 12.4486351013184 5.2023801254109e-04
2206.6083010067232 12.4819574356079 4.8938824329525e-04 12.4506883621216 5.2133237477392e-04
2206.6089820889756 12.4828777313232 4.8985780449584e-04 12.4516363143921 5.2189320558682e-04
2206.6096631712280 12.4818010330200 4.8942660214379e-04 12.4505300521851 5.2146299276501e-04
2206.6103442539461 12.4822435379028 4.9003231106326e-04 12.4509868621826 5.2212603623047e-04
