# BJD-2454000 Mag Magerr KcMag KcMagerr
2139.1513805147260 12.4111366271973 5.1704357611015e-04 12.3622999191284 5.4197583813220e-04
2139.1520616258495 12.4114112854004 5.1730737322941e-04 12.3626575469971 5.4236623691395e-04
2139.1527426373214 12.4116678237915 5.1756144966930e-04 12.3629922866821 5.4274685680866e-04
2139.1534238485619 12.4123420715332 5.1801587687805e-04 12.3637638092041 5.4334598826244e-04
2139.1541049596854 12.4118070602417 5.1789247663692e-04 12.3632793426514 5.4331769933924e-04
2139.1547860703431 12.4116916656494 5.1796971820295e-04 12.3632307052612 5.4350821301341e-04
2139.1554672815837 12.4116201400757 5.1806785631925e-04 12.3632278442383 5.4372212616727e-04
2139.1561483927071 12.4114580154419 5.1812292076647e-04 12.3631324768066 5.4388970602304e-04
2139.1568295038305 12.4117431640625 5.1839085062966e-04 12.3635005950928 5.4428994189948e-04
2139.1575107150711 12.4113197326660 5.1832071039826e-04 12.3631324768066 5.4432271281257e-04
2139.1581917265430 12.4123191833496 5.1893031923100e-04 12.3642416000366 5.4509629262611e-04
2139.1588728372008 12.4120521545410 5.1893427735195e-04 12.3640356063843 5.4521119454876e-04
2139.1595540484414 12.4108419418335 5.1848834846169e-04 12.3628540039062 5.4483651183546e-04
2139.1602351595648 12.4117631912231 5.1906058797613e-04 12.3638820648193 5.4557196563110e-04
2139.1609162706882 12.4123067855835 5.1945244194940e-04 12.3645181655884 5.4611184168607e-04
2139.1615974819288 12.4121379852295 5.1950343186036e-04 12.3644161224365 5.4628064390272e-04
2139.1622785930522 12.4114761352539 5.1931902999058e-04 12.3638029098511 5.4619304137304e-04
2139.1629598042928 12.4113779067993 5.1940383855253e-04 12.3637733459473 5.4639921290800e-04
2139.1636408152990 12.4123401641846 5.1999621791765e-04 12.3648433685303 5.4715946316719e-04
2139.1643219264224 12.4111213684082 5.1954493392259e-04 12.3636531829834 5.4678035667166e-04
2139.1650030375458 12.4117021560669 5.1995419198647e-04 12.3643245697021 5.4734013974667e-04
2139.1656842487864 12.4125156402588 5.2047567442060e-04 12.3652400970459 5.4802233353257e-04
2139.1663653599098 12.4114265441895 5.2008585771546e-04 12.3641815185547 5.4770812857896e-04
2139.1670465711504 12.4124221801758 5.2069430239499e-04 12.3652839660645 5.4848351282999e-04
2139.1677276822738 12.4116392135620 5.2018382120878e-04 12.3645381927490 5.4805754916742e-04
2139.1684087933972 12.4117097854614 5.2008271450177e-04 12.3646793365479 5.4807768901810e-04
2139.1690899045207 12.4126091003418 5.2037858404219e-04 12.3656787872314 5.4853083565831e-04
2139.1697710151784 12.4110298156738 5.1948701729998e-04 12.3641042709351 5.4768275003880e-04
2139.1704521267675 12.4110717773438 5.1937182433903e-04 12.3642101287842 5.4768222616985e-04
2139.1711333375424 12.4116773605347 5.1952624926344e-04 12.3648996353149 5.4797466145828e-04
2139.1718144491315 12.4112730026245 5.1919801626354e-04 12.3645410537720 5.4773612646386e-04
2139.1724955602549 12.4116678237915 5.1925156731158e-04 12.3650083541870 5.4791307775304e-04
2139.1731766709127 12.4112510681152 5.1891629118472e-04 12.3646297454834 5.4766103858128e-04
2139.1738578821532 12.4118347167969 5.1906035514548e-04 12.3652906417847 5.4793123854324e-04
2139.1745389932767 12.4124641418457 5.1922601414844e-04 12.3659963607788 5.4822186939418e-04
2139.1752200047486 12.4123077392578 5.1901559345424e-04 12.3658828735352 5.4809660650790e-04
2139.1759012155235 12.4120025634766 5.1873421762139e-04 12.3656120300293 5.4788944544271e-04
2139.1765823266469 12.4120216369629 5.1860796520486e-04 12.3656768798828 5.4784823441878e-04
2139.1772634377703 12.4113559722900 5.1815429469571e-04 12.3650264739990 5.4744345834479e-04
2139.1779445488937 12.4112329483032 5.1796023035422e-04 12.3649377822876 5.4731877753511e-04
2139.1786257601343 12.4111728668213 5.1779596833512e-04 12.3649101257324 5.4722209461033e-04
2139.1793068712577 12.4119186401367 5.1801564404741e-04 12.3657159805298 5.4754153825343e-04
2139.1799879823811 12.4133872985840 5.1858084043488e-04 12.3672704696655 5.4823531536385e-04
2139.1806690935045 12.4118385314941 5.1770644495264e-04 12.3656902313232 5.4734264267609e-04
2139.1813502046280 12.4119052886963 5.1760231144726e-04 12.3657808303833 5.4728990653530e-04
2139.1820313157514 12.4117603302002 5.1739800255746e-04 12.3656501770020 5.4712127894163e-04
2139.1827125269920 12.4114294052124 5.1710422849283e-04 12.3653230667114 5.4684880888090e-04
2139.1833936381154 12.4122543334961 5.1736080786213e-04 12.3661909103394 5.4717541206628e-04
2139.1840747492388 12.4117927551270 5.1728321705014e-04 12.3657226562500 5.4710300173610e-04
2139.1847559604794 12.4125900268555 5.1780487410724e-04 12.3665561676025 5.4768379777670e-04
2139.1854370716028 12.4119968414307 5.1766377873719e-04 12.3659439086914 5.4753158474341e-04
2139.1861180826090 12.4112224578857 5.1743601216003e-04 12.3651409149170 5.4727942915633e-04
2139.1867991937324 12.4124984741211 5.1818671636283e-04 12.3664665222168 5.4809794528410e-04
2139.1874804049730 12.4122533798218 5.1821122178808e-04 12.3662090301514 5.4811435984448e-04
2139.1881615160964 12.4122657775879 5.1835906924680e-04 12.3662166595459 5.4826238192618e-04
2139.1888427268714 12.4121494293213 5.1844498375431e-04 12.3660879135132 5.4833857575431e-04
2139.1895238379948 12.4128971099854 5.1894376520067e-04 12.3668556213379 5.4886471480131e-04
2139.1902049491182 12.4121961593628 5.1875051576644e-04 12.3661174774170 5.4862746037543e-04
2139.1908861603588 12.4125413894653 5.1905709551647e-04 12.3664636611938 5.4893613560125e-04
2139.1915671713650 12.4117126464844 5.1880290266126e-04 12.3655910491943 5.4862577235326e-04
2139.1922482824884 12.4121246337891 5.1914050709456e-04 12.3660020828247 5.4896285291761e-04
2139.1929294937290 12.4125099182129 5.1946629537269e-04 12.3663873672485 5.4928462486714e-04
2139.1936106048524 12.4127826690674 5.1973800873384e-04 12.3666534423828 5.4954475490376e-04
2139.1942917159759 12.4113483428955 5.1919330144301e-04 12.3651466369629 5.4890621686354e-04
2139.1949729272164 12.4117698669434 5.1953614456579e-04 12.3655662536621 5.4924061987549e-04
2139.1956540383399 12.4126129150391 5.2008096827194e-04 12.3664226531982 5.4979528067634e-04
2139.1963351494633 12.4118728637695 5.1986769540235e-04 12.3656368255615 5.4951617494226e-04
2139.1970163602382 12.4125604629517 5.2033842075616e-04 12.3663311004639 5.4998690029606e-04
2139.1976973717101 12.4126892089844 5.2054156549275e-04 12.3664474487305 5.5016292026266e-04
2139.1983784828335 12.4110832214355 5.1991298096254e-04 12.3647594451904 5.4942537099123e-04
